VAR_IDX,VAR_POS,TABLE_NAME,FIELD_NAME,VALUESET_ITEM,VALUESET_ITEM_DESCRIPTOR
px10891,5,PROCEDURE,PX,'33364',"Replacement of aortic valve with prosthetic valve, open procedure"
px10892,5,PROCEDURE,PX,'33365',"Transcatheter aortic valve replacement (tavr/tavi) with prosthetic valve; transaortic approach (eg, median sternotomy, mediastinotomy)"
px10893,5,PROCEDURE,PX,'33369',Replace aorta valve w/byp cntrl art/venous aprch
px10894,5,PROCEDURE,PX,'33400',Valvuloplasty aortic valve open w/bypass
px10895,5,PROCEDURE,PX,'33405',"Replacement, aortic valve, with cardiopulmonary bypass; with prosthetic valve other than homograft or stentless valve"
px10896,5,PROCEDURE,PX,'33406',Rplcmt aortic valve allograft valve freehand
px10897,5,PROCEDURE,PX,'33410',"Replacement, aortic valve, with cardiopulmonary bypass; with stentless tissue valve"
px10898,5,PROCEDURE,PX,'33411',"Replacement of aortic valve, with aortic annulus enlargement using noncoronary sinus"
px10899,5,PROCEDURE,PX,'33413',Repair and enlargement of blood outflow tract to great vessels from the left or right lower heart chamber
px10900,5,PROCEDURE,PX,'33415',Resection or incision of subvalvular tissue for discrete subvalvular aortic stenosis
px10901,5,PROCEDURE,PX,'33416',Ventriculomyectomy for idiopathic hypertrophic subaortic stenosis
px10902,5,PROCEDURE,PX,'33422',"Removal of valve scar tissue between left heart chambers on heart-lung machine, open procedure"
px10903,5,PROCEDURE,PX,'33425',Repair of valve between left heart chambers on heart-lung machine
px10904,5,PROCEDURE,PX,'33426',Vlvp mitral valve w/card byp w/prostc ring
px10905,5,PROCEDURE,PX,'33427',"Radical reconstruction of mitral valve using prosthetic ring, with cardiopulmonary bypass"
px10906,5,PROCEDURE,PX,'33430',"Replacement of mitral valve, with cardiopulmonary bypass"
px10907,5,PROCEDURE,PX,'33463',Valvuloplasty tricuspid valve w/o ring insertion
px10908,5,PROCEDURE,PX,'33464',Tricuspid valvuloplasty using prosthetic ring
px10909,5,PROCEDURE,PX,'33465',Replacement of valve between right heart chambers on heart-lung machine
px10910,5,PROCEDURE,PX,'33475',Replacement pulmonary valve
px10911,5,PROCEDURE,PX,'33478',"Outflow tract augmentation (gusset), with or without commissurotomy or infundibular resection"
px10912,5,PROCEDURE,PX,'33500',Repair of drainage of heart artery and vein on heart-lung machine
px10913,5,PROCEDURE,PX,'33507',Repair of anomalous aortic origin of coronary artery by translocation
px10914,5,PROCEDURE,PX,'33508',Surgical endoscopy with harvest of vein for coronary artery bypass procedure using video guidance
px10915,5,PROCEDURE,PX,'33510',"Coronary artery bypass, vein only; single coronary venous graft"
px10916,5,PROCEDURE,PX,'33511',"Coronary artery bypass, vein only; 2 coronary venous grafts"
px10917,5,PROCEDURE,PX,'33512',Coronary artery bypass using venous graft
px10918,5,PROCEDURE,PX,'33513',Coronary artery bypass using venous graft
px10919,5,PROCEDURE,PX,'33514',Heart artery bypass to repair multiple arteries
px10920,5,PROCEDURE,PX,'33516',"Coronary artery bypass, vein only; 6 or more coronary venous grafts"
px10921,5,PROCEDURE,PX,'33517',Combined vein and artery heart artery bypass
px10922,5,PROCEDURE,PX,'33518',Coronary artery byp w vein & artery graft 2 vei
px10923,5,PROCEDURE,PX,'33519',Coronary artery byp w vein & artery graft 3 vei
px10924,5,PROCEDURE,PX,'33521',Coronary artery byp w vein & artery graft 4 vei
px10925,5,PROCEDURE,PX,'33522',Coronary artery byp w vein & artery graft 5 vei
px10926,5,PROCEDURE,PX,'33530',Reoperation of heart artery bypass or valve procedure more than 1 month after original operation
px10927,5,PROCEDURE,PX,'33533',Cabg w/arterial graft single arterial graft
px10928,5,PROCEDURE,PX,'33534',Coronary artery bypass using arterial graft
px10929,5,PROCEDURE,PX,'33535',"Coronary artery bypass, using arterial graft(s); 3 coronary arterial grafts"
px10930,5,PROCEDURE,PX,'33536',Heart artery bypass to repair multiple arteries
px10931,5,PROCEDURE,PX,'33542',"Myocardial resection (eg, ventricular aneurysmectomy)"
px10932,5,PROCEDURE,PX,'33548',Surg ventricular rstrj px w/prostc patch pfrmd
px10933,5,PROCEDURE,PX,'33572',Open endarterectomy of circumflex coronary artery
px10934,5,PROCEDURE,PX,'33617',"Repair of complex cardiac anomalies (eg, single ventricle) by modified fontan procedure"
px10935,5,PROCEDURE,PX,'33641',Repair of hole between upper heart chambers on heart-lung machine
px10936,5,PROCEDURE,PX,'33645',Dir/ptch cls sinus venosus w/wo anom pul ven drg
px10937,5,PROCEDURE,PX,'33647',Rpr atrial & ventric septal dfct dir/patch cls
px10938,5,PROCEDURE,PX,'33681',"Closure of single ventricular septal defect, with or without patch"
px10939,5,PROCEDURE,PX,'33694',Complete repair tetralogy of fallot without pulmonary atresia; with transannular patch
px10940,5,PROCEDURE,PX,'33720',Repair of sinus of valsalva aneurysm with cardiopulmonary bypass
px10941,5,PROCEDURE,PX,'33730',Repair of abnormal pulmonary (lung) vein blood flow to left upper heart chamber
px10942,5,PROCEDURE,PX,'33750',Shunt subclavian pulmonary artery
px10943,5,PROCEDURE,PX,'33802',Division of aberrant vessel (vascular ring)
px10944,5,PROCEDURE,PX,'33860',Placement of graft to aorta on heart-lung machine
px10945,5,PROCEDURE,PX,'33863',"Repair of ascending aorta using graft with aortic root replacement using valved conduit and coronary reconstruction, with cardiopulmonary bypass"
px10946,5,PROCEDURE,PX,'33864',Placement of graft to aorta on heart-lung machine
px10947,5,PROCEDURE,PX,'33870',Transverse arch graft w/cardiopulmonary bypass
px10948,5,PROCEDURE,PX,'33875',Repair of aneurysm descending aorta using graft
px10949,5,PROCEDURE,PX,'33877',Rpr thoracoabdominal aortic aneurys w/wo bypass
px10950,5,PROCEDURE,PX,'33880',Repair of defect of aorta in chest
px10951,5,PROCEDURE,PX,'33881',Endovascular repair of descending thoracic aorta
px10952,5,PROCEDURE,PX,'33883',Repair of defect of aorta in chest
px10953,5,PROCEDURE,PX,'33884',Plmt prox xtn prosth evasc rpr dta ea prox xtn
px10954,5,PROCEDURE,PX,'33886',Plmt dstl xtn prosth dlyd after evasc rpr dta
px10955,5,PROCEDURE,PX,'33910',Pulmonary artery embolectomy; with cardiopulmonary bypass
px10956,5,PROCEDURE,PX,'33944',Bkbench prepj cadaver donor heart allograft
px10957,5,PROCEDURE,PX,'33945',Heart transplant
px10958,5,PROCEDURE,PX,'3394F',Quantitative her2 immunohistochemistry (ihc) evaluation of breast cancer consistent with the scoring system defined in the asco/cap guidelines (path)
px10959,5,PROCEDURE,PX,'3395F',"Quantitative non-her2 immunohistochemistry (ihc) evaluation of breast cancer (eg, testing for estrogen or progesterone receptors "
px10960,5,PROCEDURE,PX,'33960',Prolonged external circulation of blood flow in heart and lungs
px10961,5,PROCEDURE,PX,'33961',Prolonged external circulation of blood flow in heart and lungs
px10962,5,PROCEDURE,PX,'33967',Percutaneous insertion of intra-aortic balloon assist device
px10963,5,PROCEDURE,PX,'33968',"Removal of intra-aortic balloon assist device, percutaneous"
px10964,5,PROCEDURE,PX,'33970',"Insertion of intra-aortic balloon assist device through the femoral artery, open approach"
px10965,5,PROCEDURE,PX,'33971',Removal of intra-aortic balloon assist device and repair of femoral artery
px10966,5,PROCEDURE,PX,'33975',"Insertion of ventricular assist device; extracorporeal, single ventricle"
px10967,5,PROCEDURE,PX,'33977',"Removal of ventricular assist device; extracorporeal, single ventricle"
px10968,5,PROCEDURE,PX,'33979',"Insertion of ventricular assist device, implantable intracorporeal, single ventricle"
px10969,5,PROCEDURE,PX,'33980',Rmvl ventr assist dev impltable icorp 1 vntrc
px10970,5,PROCEDURE,PX,'33990',"Insertion of ventricular assist device, percutaneous including radiological supervision and interpretation; arterial access only"
px10971,5,PROCEDURE,PX,'33992',Removal of percutaneous ventricular assist device at separate and distinct session from insertion
px10972,5,PROCEDURE,PX,'33993',Repositioning of percutaneous ventricular assist device under imaging guidance
px10973,5,PROCEDURE,PX,'33999',Heart surgery procedure
px10974,5,PROCEDURE,PX,'34001',Innominate artery thrombectomy using catheter via neck incision
px10975,5,PROCEDURE,PX,'34101',Brachial artery thrombectomy using catheter via arm incision
px10976,5,PROCEDURE,PX,'34111',Emblc/thrmbc w/wo cath radial/ulnar art arm inc
px10977,5,PROCEDURE,PX,'34151',Aortoiliac artery thrombectomy using catheter via abdominal incision
px10978,5,PROCEDURE,PX,'34201',"Embolectomy or thrombectomy, with or without catheter; femoropopliteal, aortoiliac artery, by leg incision"
px10979,5,PROCEDURE,PX,'34203',Thrombectomy of popliteal-tibio-peroneal artery using catheter via leg incision
px10980,5,PROCEDURE,PX,'34401',"Thrombectomy, direct or with catheter; vena cava, iliac vein, by abdominal incision"
px10981,5,PROCEDURE,PX,'34421',"Thrombectomy, direct or with catheter; vena cava, iliac, femoropopliteal vein, by leg incision"
px10982,5,PROCEDURE,PX,'34451',Direct thrombectomy of femoropopliteal vein via abdominal and leg incision
px10983,5,PROCEDURE,PX,'34471',Thrmbc dir/w/cath subclavian vein neck inc
px10984,5,PROCEDURE,PX,'34502',Reconstruction vena cava any method
px10985,5,PROCEDURE,PX,'34800',Endovascular repair of infrarenal abdominal aortic aneurysm using aorto-aortic tube prosthesis
px10986,5,PROCEDURE,PX,'34802',Endovascular repair of infrarenal abdominal aortic aneurysm using modular bifurcated prosthesis
px10987,5,PROCEDURE,PX,'34803',Evasc rpr aaa w/mdlr bfrc prosth 2 limbs
px10988,5,PROCEDURE,PX,'34804',Repair of bulging (aneurysm) or tear in abdominal aorta
px10989,5,PROCEDURE,PX,'34805',Repair of bulging (aneurysm) or tear in abdominal aorta
px10990,5,PROCEDURE,PX,'34808',Endovascular placement of iliac artery occlusion device
px10991,5,PROCEDURE,PX,'34812',Opn fem art expos dlvr evasc prosth uni
px10992,5,PROCEDURE,PX,'34813',Placement of femoral-femoral prosthetic graft with endovascular aortic aneurysm repair
px10993,5,PROCEDURE,PX,'34825',Insertion of prosthetic repair of bulging (aneurysm) abdominal or groin artery
px10994,5,PROCEDURE,PX,'34826',Plmt xtn prosth evasc rpr arysm/dsj ea vsl
px10995,5,PROCEDURE,PX,'34830',Opn rpr arysm rpr artl trauma tube prosth
px10996,5,PROCEDURE,PX,'34831',"Repair of bulging (aneurysm) of aorta or groin arteries with prosthesis, open procedure"
px10997,5,PROCEDURE,PX,'34832',Open repair of infrarenal aortic dissection with repair of arterial trauma using aorto-bifemoral prosthesis
px10998,5,PROCEDURE,PX,'34833',Unilateral open iliac artery exposure with creation of conduit for delivery of iliac endovascular prosthesis via retroperitoneal incision
px10999,5,PROCEDURE,PX,'34834',"Incision of artery in one arm for insertion of prosthesis, open procedure"
px11000,5,PROCEDURE,PX,'34842',"Endovascular repair of visceral aorta (eg, aneurysm, pseudoaneurysm, dissection, penetrating ulcer, intramural hematoma, or traumatic disruption) by deployment of a fenestrated visceral aortic endograft and all associated radiological supervision and interpretation, including target zone angioplasty, when performed; including two visceral artery endoprostheses (superior mesenteric, celiac and/or renal artery"
px11001,5,PROCEDURE,PX,'34845',Endovascular repair of visceral aorta and infrarenal abdominal using graft
px11002,5,PROCEDURE,PX,'34846',Endovascular repair of visceral aorta and infrarenal abdominal using graft
px11003,5,PROCEDURE,PX,'34900',Endovascular repair of iliac artery using ilio-iliac tube endoprosthesis
px11004,5,PROCEDURE,PX,'35001',Repair of diseased or bulging (aneurysm) artery of neck or upper chest
px11005,5,PROCEDURE,PX,'35013',Direct repair of axillary-brachial artery pseudoaneurysm and graft insertion by arm incision
px11006,5,PROCEDURE,PX,'35045',Direct repair of radial artery aneurysm and graft insertion with patch graft
px11007,5,PROCEDURE,PX,'35081',"Direct repair of aneurysm, pseudoaneurysm, or excision (partial or total) and graft insertion, with or without patch graft; for aneurysm, pseudoaneurysm, and associated occlusive disease, abdominal aorta"
px11008,5,PROCEDURE,PX,'35082',Dir rpr ruptd aneurysm abdominal aorta
px11009,5,PROCEDURE,PX,'35091',Direct repair of abdominal aorta and visceral vessel aneurysm and graft insertion
px11010,5,PROCEDURE,PX,'35092',Dir rpr ruptd aneursm abdom aorta w/viscera vsls
px11011,5,PROCEDURE,PX,'35102',Direct repair of abdominal aorta and iliac vessel pseudoaneurysm and graft insertion with patch graft
px11012,5,PROCEDURE,PX,'35103',Direct repair of abdominal aorta and iliac vessel aneurysm and graft insertion by neck incision
px11013,5,PROCEDURE,PX,'35111',Direct repair of splenic artery aneurysm and graft insertion
px11014,5,PROCEDURE,PX,'35121',Direct repair of celiac artery pseudoaneurysm and graft insertion
px11015,5,PROCEDURE,PX,'35131',Direct repair of iliac artery aneurysm and graft insertion
px11016,5,PROCEDURE,PX,'35132',Direct repair of iliac artery aneurysm and graft insertion
px11017,5,PROCEDURE,PX,'35141',Direct repair of common femoral artery aneurysm and graft insertion with patch graft
px11018,5,PROCEDURE,PX,'35142',Direct repair of common femoral artery aneurysm and graft insertion
px11019,5,PROCEDURE,PX,'35151',Repair of diseased or bulging (aneurysm) artery of lower leg
px11020,5,PROCEDURE,PX,'35189',Repair of acquired arteriovenous fistula of abdomen
px11021,5,PROCEDURE,PX,'35190',Rpr/traumatic av fistula extremities
px11022,5,PROCEDURE,PX,'35201',Direct repair of blood vessel of neck
px11023,5,PROCEDURE,PX,'35206',Direct repair of blood vessel of upper extremity
px11024,5,PROCEDURE,PX,'35207',Repair of blood vessel of hand or finger
px11025,5,PROCEDURE,PX,'35211',"Repair blood vessel, direct; intrathoracic, with bypass"
px11026,5,PROCEDURE,PX,'35216',Repair of blood vessel of chest
px11027,5,PROCEDURE,PX,'35221',Repair of blood vessel of abdomen
px11028,5,PROCEDURE,PX,'35226',Rpr blood vessel direct lower extremity
px11029,5,PROCEDURE,PX,'35231',Repair blood vessel w/vein graft neck
px11030,5,PROCEDURE,PX,'35236',Repair of blood vessel of upper extremity using vein graft
px11031,5,PROCEDURE,PX,'35251',Repair blood vessel vein graft intra-abdominal
px11032,5,PROCEDURE,PX,'35256',Repair blood vessel with vein graft; lower extremity
px11033,5,PROCEDURE,PX,'35261',Repair blood vessel w/graft other/than vein neck
px11034,5,PROCEDURE,PX,'35266',Repair of blood vessel of upper extremity using graft
px11035,5,PROCEDURE,PX,'35271',"Repair of intra-thoracic blood vessel using graft, with bypass"
px11036,5,PROCEDURE,PX,'35281',Rpr blvsl w/grft other/than vein intra-abdominal
px11037,5,PROCEDURE,PX,'35286',Repair of blood vessel of leg with graft
px11038,5,PROCEDURE,PX,'35301',"Carotid thromboendarterectomy with repair using patch graft, via neck incision"
px11039,5,PROCEDURE,PX,'35302',Superficial femoral thromboendarterectomy with repair using patch graft
px11040,5,PROCEDURE,PX,'35303',Removal of blood clot and portion of artery of lower leg
px11041,5,PROCEDURE,PX,'35304',Removal of blood clot and portion of artery of lower leg
px11042,5,PROCEDURE,PX,'35305',Peroneal trunk thromboendarterectomy with repair using patch graft
px11043,5,PROCEDURE,PX,'35306',Tibial thromboendarterectomy with repair using patch graft
px11044,5,PROCEDURE,PX,'35321',"Thromboendarterectomy, including patch graft, if performed; axillary-brachial"
px11045,5,PROCEDURE,PX,'35331',Teaec w/wo patch graft abdominal aorta
px11046,5,PROCEDURE,PX,'35341',"Thromboendarterectomy, including patch graft, if performed; mesenteric, celiac, or renal"
px11047,5,PROCEDURE,PX,'35351',Iliac thromboendarterectomy with repair using patch graft
px11048,5,PROCEDURE,PX,'35355',Iliofemoral thromboendarterectomy with repair using patch graft
px11049,5,PROCEDURE,PX,'35361',Combined aortoiliac thromboendarterectomy with repair using patch graft
px11050,5,PROCEDURE,PX,'35371',Common femoral thromboendarterectomy with repair using patch graft
px11051,5,PROCEDURE,PX,'35372',Removal of blood clot and portion of artery of upper thigh artery
px11052,5,PROCEDURE,PX,'35390',"Reoperation, carotid, thromboendarterectomy, more than 1 month after original operation (list separately in addition to code for primary procedure)"
px11053,5,PROCEDURE,PX,'35470',"(retired) Transluminal balloon angioplasty, percutaneous; tibioperoneal trunk or branches, each vessel"
px11054,5,PROCEDURE,PX,'35471',Percutaneous balloon angioplasty of visceral artery
px11055,5,PROCEDURE,PX,'35472',Percutaneous balloon angioplasty of aorta
px11056,5,PROCEDURE,PX,'35473',"(retired) Transluminal balloon angioplasty, percutaneous; iliac"
px11057,5,PROCEDURE,PX,'35474',"(retired) Transluminal balloon angioplasty, percutaneous; femoral-popliteal"
px11058,5,PROCEDURE,PX,'35475',Percutaneous balloon angioplasty of brachiocephalic branch
px11059,5,PROCEDURE,PX,'35476',Trluml balloon angioplasty percutaneous venous
